Season,Week,Contestant,Est_Fan_Votes,Certainty,Judge Score,Official Result,Model,J_ZScore,F_ZScore,New_Score,Dynamic_Weight_J,New_Rank,Original_Rank_Simulated
9,1,Kelly Osbourne,0.0666563464289514,0.0001997536936059,30.9998,Safe,Improved,1.0558102193732335,1.0557951170533915,1.0558026682133126,0.5,4.0,4.0
9,2,Ashley Hamiliton,0.0703139455782312,0.1227489795918378,0.0,Safe,Improved,-2.3778232481380925,0.5337425476424026,-0.9220403502478449,0.5,15.0,10.0
9,2,Debi Mazar,0.0651785714285714,0.1227489795918365,21.0,Safe,Improved,0.3396890354482989,0.1829635904184902,0.2613263129333946,0.5,5.0,5.0
9,2,Melissa Joan Hart,0.0631377551020408,0.1227489795918369,19.0,Safe,Improved,0.08087834177340451,0.04356275962345122,0.06222055069842787,0.5,10.5,12.5
9,2,Mark Dacascos,0.0651785714285714,0.1227489795918371,21.0,Safe,Improved,0.3396890354482989,0.1829635904184902,0.2613263129333946,0.5,5.0,5.0
9,2,Chuck Liddell,0.0631377551020408,0.1227489795918367,19.0,Safe,Improved,0.08087834177340451,0.04356275962345122,0.06222055069842787,0.5,10.5,12.5
9,2,Natalie Coughlin,0.0651785714285714,0.1227489795918367,21.0,Safe,Improved,0.3396890354482989,0.1829635904184902,0.2613263129333946,0.5,5.0,5.0
9,2,Louie Vito,0.0631377551020408,0.1227489795918371,19.0,Safe,Improved,0.08087834177340451,0.04356275962345122,0.06222055069842787,0.5,10.5,12.5
9,2,Michael Irvin,0.0641581632653061,0.1227489795918375,20.0,Safe,Improved,0.21028368861085173,0.1132631750209707,0.16177343181591122,0.5,7.5,7.5
9,2,Joanna Krupa,0.0641581632653061,0.1227489795918368,20.0,Safe,Improved,0.21028368861085173,0.1132631750209707,0.16177343181591122,0.5,7.5,7.5
9,2,Kathy Ireland,0.0089894557823128,0.9363182397959188,18.0,Eliminated,Improved,-0.04852700506404271,-3.655113016917733,-1.8518200109908878,0.5,16.0,16.0
9,2,Tom DeLay,0.0621173469387755,0.1227489795918366,18.0,Safe,Improved,-0.04852700506404271,-0.026137655774067795,-0.03733233041905525,0.5,13.0,15.0
9,2,Macy Gray,0.0703139455782313,0.1227489795918362,0.0,Safe,Improved,-2.3778232481380925,0.5337425476424092,-0.9220403502478416,0.5,14.0,9.0
9,2,Aaron Carter,0.0713010204081632,0.1227489795918371,27.0,Safe,Improved,1.1161211164729823,0.6011660828036053,0.8586435996382937,0.5,1.5,1.5
9,2,Mya,0.0713010204081632,0.122748979591837,27.0,Safe,Improved,1.1161211164729823,0.6011660828036053,0.8586435996382937,0.5,1.5,1.5
9,2,Donny Osmond,0.0692602040816326,0.122748979591837,25.0,Safe,Improved,0.8573104227980878,0.4617652520085663,0.659537837403327,0.5,3.0,3.0
9,2,Kelly Osbourne,0.0631377551020408,0.1227489795918355,19.0,Safe,Improved,0.08087834177340451,0.04356275962345122,0.06222055069842787,0.5,10.5,12.5
9,3,Ashley Hamiliton,0.065991472868217,0.2176542635658913,0.0,Safe,Improved,-1.8498672017690192,0.20387038321968876,-0.8229984092746652,0.5,14.5,12.5
9,3,Debi Mazar,0.0,0.940985222868217,17.0,Eliminated,Improved,0.10038039079366771,-3.649433758234336,-1.7745266837203342,0.5,16.0,15.0
9,3,Melissa Joan Hart,0.0655757752146025,0.2176542635658918,19.0,Safe,Improved,0.32982128403633676,0.17959740641457644,0.25470934522545663,0.5,8.0,8.0
9,3,Mark Dacascos,0.0644129844891893,0.2176542635658922,18.0,Safe,Improved,0.21510083741500224,0.1117009627812209,0.16340090009811156,0.5,9.0,9.0
9,3,Chuck Liddell,0.0632501937915148,0.217654263565892,17.0,Safe,Improved,0.10038039079366771,0.043804520767553305,0.0720924557806105,0.5,10.0,11.0
9,3,Natalie Coughlin,0.0737153100705846,0.2176542635658916,26.0,Safe,Improved,1.1328644103856784,0.6548724988905146,0.8938684546380965,0.5,2.0,2.0
9,3,Louie Vito,0.0667385658845381,0.2176542635658921,20.0,Safe,Improved,0.44454173065767133,0.2474938468085423,0.34601778873310685,0.5,6.5,6.5
9,3,Michael Irvin,0.0597618216984916,0.2176542635658914,14.0,Safe,Improved,-0.24378094907033587,-0.1598848052734296,-0.20183287717188275,0.5,12.0,16.0
9,3,Joanna Krupa,0.0702269380053002,0.2176542635658918,23.0,Safe,Improved,0.7887030705216749,0.45118317446922573,0.6199431224954504,0.5,3.0,3.0
9,3,Kathy Ireland,0.065991472868217,0.2176542635658914,0.0,Safe,Improved,-1.8498672017690192,0.20387038321968876,-0.8229984092746652,0.5,14.5,12.5
9,3,Tom DeLay,0.0609246124239049,0.2176542635658922,15.0,Safe,Improved,-0.12906050244900136,-0.09198836164006798,-0.11052443204453466,0.5,11.0,14.0
9,3,Macy Gray,0.0659914728682171,0.2176542635658916,0.0,Safe,Improved,-1.8498672017690192,0.20387038321969525,-0.822998409274662,0.5,13.0,10.0
9,3,Aaron Carter,0.0679013565822125,0.217654263565892,21.0,Safe,Improved,0.5592621772790058,0.3153902888222034,0.4373262330506046,0.5,4.5,4.5
9,3,Mya,0.074878100768259,0.2176542635658921,27.0,Safe,Improved,1.247584857007013,0.7227689409041758,0.9851768989555943,0.5,1.0,1.0
9,3,Donny Osmond,0.0679013565822125,0.2176542635658918,21.0,Safe,Improved,0.5592621772790058,0.3153902888222034,0.4373262330506046,0.5,4.5,4.5
9,3,Kelly Osbourne,0.0667385658845381,0.2176542635658904,20.0,Safe,Improved,0.44454173065767133,0.2474938468085423,0.34601778873310685,0.5,6.5,6.5
9,4,Ashley Hamiliton,0.0703479338842975,0.3602041322314038,0.0,Safe,Improved,-1.3532722923583573,0.4506652979845922,-0.45130349718688256,0.5,13.0,9.5
9,4,Debi Mazar,0.0703479338842975,0.3602041322314049,0.0,Safe,Improved,-1.3532722923583573,0.4506652979845922,-0.45130349718688256,0.5,13.0,9.5
9,4,Melissa Joan Hart,0.071644214876033,0.3602041322314051,28.0,Safe,Improved,1.1519590587843869,0.5251038531540119,0.8385314559691994,0.5,1.5,1.5
9,4,Mark Dacascos,0.0642061983471074,0.360204132231405,22.0,Safe,Improved,0.6151237692537987,0.09797793888892058,0.35655085407135967,0.5,7.0,9.5
9,4,Chuck Liddell,0.0,0.9453416838842976,17.0,Eliminated,Improved,0.16776102797830877,-3.5890441406997384,-1.710641556360715,0.5,16.0,15.0
9,4,Natalie Coughlin,0.0666855371900826,0.3602041322314053,24.0,Safe,Improved,0.7940688657639948,0.24035324364395128,0.517211054703973,0.5,4.5,4.5
9,4,Louie Vito,0.0567681818181818,0.3602041322314061,16.0,Safe,Improved,0.07828847972321076,-0.3291479753761715,-0.12542974782648036,0.5,9.5,15.0
9,4,Michael Irvin,0.0567681818181818,0.3602041322314057,16.0,Safe,Improved,0.07828847972321076,-0.3291479753761715,-0.12542974782648036,0.5,9.5,15.0
9,4,Joanna Krupa,0.0691648760330578,0.3602041322314051,26.0,Safe,Improved,0.9730139622741908,0.38272854839898196,0.6778712553365864,0.5,3.0,3.0
9,4,Kathy Ireland,0.0703479338842975,0.3602041322314048,0.0,Safe,Improved,-1.3532722923583573,0.4506652979845922,-0.45130349718688256,0.5,13.0,9.5
9,4,Tom DeLay,0.0703479338842975,0.3602041322314057,0.0,Safe,Improved,-1.3532722923583573,0.4506652979845922,-0.45130349718688256,0.5,13.0,9.5
9,4,Macy Gray,0.0703479338842975,0.3602041322314052,0.0,Safe,Improved,-1.3532722923583573,0.4506652979845922,-0.45130349718688256,0.5,13.0,9.5
9,4,Aaron Carter,0.059247520661157,0.3602041322314054,18.0,Safe,Improved,0.25723357623340676,-0.18677267062114083,0.03523045280613296,0.5,8.0,13.0
9,4,Mya,0.071644214876033,0.3602041322314054,28.0,Safe,Improved,1.1519590587843869,0.5251038531540119,0.8385314559691994,0.5,1.5,1.5
9,4,Donny Osmond,0.0666855371900826,0.3602041322314055,24.0,Safe,Improved,0.7940688657639948,0.24035324364395128,0.517211054703973,0.5,4.5,4.5
9,4,Kelly Osbourne,0.065445867768595,0.3602041322314048,23.0,Safe,Improved,0.7045963175088968,0.16916559126643552,0.43688095438766616,0.5,6.0,6.0
9,5,Ashley Hamiliton,0.0910090909090909,0.550386776859498,0.0,Safe,Improved,-1.2344710998698594,1.094918234613997,-0.0697764326279312,0.5,10.5,7.0
9,5,Debi Mazar,0.0910090909090908,0.5503867768595045,0.0,Safe,Improved,-1.2344710998698594,1.0949182346139934,-0.06977643262793298,0.5,13.5,11.5
9,5,Melissa Joan Hart,0.0486477502295684,0.5503867768595054,23.0,Safe,Improved,0.6427411511719102,-0.5320085762270528,0.05536628747242872,0.5,7.0,13.0
9,5,Mark Dacascos,0.0523667584940312,0.5503867768595061,26.0,Safe,Improved,0.8875949230469236,-0.3891765940910671,0.24920916447792824,0.5,3.0,3.0
9,5,Chuck Liddell,0.0910090909090909,0.550386776859504,0.0,Safe,Improved,-1.2344710998698594,1.094918234613997,-0.0697764326279312,0.5,10.5,7.0
9,5,Natalie Coughlin,0.0,0.9660028409090908,22.0,Eliminated,Improved,0.5611232272135724,-2.4003708108964354,-0.9196237918414315,0.5,16.0,15.0
9,5,Louie Vito,0.0474080808080808,0.550386776859505,22.0,Safe,Improved,0.5611232272135724,-0.5796192369390482,-0.009248004862737857,0.5,8.0,14.0
9,5,Michael Irvin,0.0461684113865932,0.5503867768595052,21.0,Safe,Improved,0.4795053032552346,-0.6272298976510435,-0.07386229719790446,0.5,15.0,16.0
9,5,Joanna Krupa,0.049887419651056,0.5503867768595054,24.0,Safe,Improved,0.724359075130248,-0.4843979155150575,0.11998057980759524,0.5,5.0,7.0
9,5,Kathy Ireland,0.0910090909090909,0.5503867768595045,0.0,Safe,Improved,-1.2344710998698594,1.094918234613997,-0.0697764326279312,0.5,10.5,7.0
9,5,Tom DeLay,0.0910090909090908,0.550386776859505,0.0,Safe,Improved,-1.2344710998698594,1.0949182346139934,-0.06977643262793298,0.5,13.5,11.5
9,5,Macy Gray,0.0910090909090909,0.5503867768595045,0.0,Safe,Improved,-1.2344710998698594,1.094918234613997,-0.0697764326279312,0.5,10.5,7.0
9,5,Aaron Carter,0.049887419651056,0.5503867768595053,24.0,Safe,Improved,0.724359075130248,-0.4843979155150575,0.11998057980759524,0.5,5.0,7.0
9,5,Mya,0.0536064279155188,0.5503867768595052,27.0,Safe,Improved,0.9692128470052614,-0.34156593337907176,0.31382345681309487,0.5,2.0,2.0
9,5,Donny Osmond,0.056085766758494,0.5503867768595049,29.0,Safe,Improved,1.132448694921937,-0.24634461195508114,0.4430520414834279,0.5,1.0,1.0
9,5,Kelly Osbourne,0.049887419651056,0.5503867768595072,24.0,Safe,Improved,0.724359075130248,-0.4843979155150575,0.11998057980759524,0.5,5.0,7.0
9,6,Ashley Hamiliton,0.0924076272187096,0.6547457248505876,0.0,Safe,Improved,-1.0645724014815199,1.0118117503302444,-0.026380325575637742,0.5,7.0,5.5
9,6,Debi Mazar,0.0924076272187095,0.6547457248505855,0.0,Safe,Improved,-1.0645724014815199,1.011811750330241,-0.026380325575639407,0.5,10.5,10.5
9,6,Melissa Joan Hart,5.551115123125783e-17,0.968731311561049,23.9999,Eliminated,Improved,0.5077180366510017,-2.114451739457269,-0.8033668514031337,0.5,16.0,15.5
9,6,Mark Dacascos,0.0470280669385009,0.6547457248505856,32.0,Safe,Improved,1.0318235843451165,-0.5234344923944504,0.25419454597533303,0.5,4.0,5.5
9,6,Chuck Liddell,0.0924076272187096,0.6547457248505862,0.0,Safe,Improved,-1.0645724014815199,1.0118117503302444,-0.026380325575637742,0.5,7.0,5.5
9,6,Natalie Coughlin,0.0924076272187095,0.6547457248505866,0.0,Safe,Improved,-1.0645724014815199,1.011811750330241,-0.026380325575639407,0.5,10.5,10.5
9,6,Louie Vito,0.0377972657549583,0.6547457248505871,24.0,Eliminated,Improved,0.5077245878884573,-0.8357238303004648,-0.16399962120600375,0.5,14.0,14.0
9,6,Michael Irvin,0.0354893346890431,0.6547457248505857,21.9998,Safe,Improved,0.3766867362993812,-0.9138039720104149,-0.2685586178555168,0.5,15.0,15.5
9,6,Joanna Krupa,0.0516433521452574,0.6547457248505861,35.9999,Safe,Improved,1.29386653133599,-0.36729372705816726,0.46328640213891137,0.5,1.0,1.0
9,6,Kathy Ireland,0.0924076272187095,0.6547457248505864,0.0,Safe,Improved,-1.0645724014815199,1.011811750330241,-0.026380325575639407,0.5,10.5,10.5
9,6,Tom DeLay,0.0924076272187095,0.6547457248505864,0.0,Safe,Improved,-1.0645724014815199,1.011811750330241,-0.026380325575639407,0.5,10.5,10.5
9,6,Macy Gray,0.0924076272187096,0.6547457248505869,0.0,Safe,Improved,-1.0645724014815199,1.0118117503302444,-0.026380325575637742,0.5,7.0,5.5
9,6,Aaron Carter,0.0481816863164141,0.6547457248505862,32.9998,Safe,Improved,1.0973228564272874,-0.4844061323896476,0.30645836201881993,0.5,3.0,3.0
9,6,Mya,0.0481819170864437,0.6547457248505866,33.0,Safe,Improved,1.097335958902199,-0.48439832515619957,0.30646881687299965,0.5,2.0,2.0
9,6,Donny Osmond,0.0458741014055433,0.6547457248505875,30.9999,Safe,Improved,0.9663046585505783,-0.5624745632494254,0.2019150476505765,0.5,5.0,8.0
9,6,Kelly Osbourne,0.0389508851328716,0.654745724850586,24.9998,Safe,Improved,0.5732238599706283,-0.7966954702956585,-0.11173580516251508,0.5,13.0,13.0
10,2,Aiden Turner,0.0895454545447931,0.0823181818181817,19.0,Safe,Improved,-0.22360679774997896,-0.1370482430380094,-0.1803275203939942,0.5,7.0,8.0
10,2,Shannen Doherty,0.0652363636381275,0.909181818181818,20.0,Eliminated,Improved,0.0,-2.580161587500181,-1.2900807937500904,0.5,11.0,9.0
10,2,Niecy Nash,0.0922727272720658,0.0823181818181816,21.0,Safe,Improved,0.22360679774997896,0.13704824290506082,0.1803275203275199,0.5,5.0,5.0
10,2,Buzz Aldrin,0.1017000000017638,0.082318181818182,12.0,Safe,Improved,-1.7888543819998317,1.084508429558693,-0.3521729762205693,0.5,8.0,6.0
10,2,Chad Ochocinco,0.085454545453884,0.0823181818181814,16.0,Safe,Improved,-0.8944271909999159,-0.5481929719526182,-0.721310081476267,0.5,10.0,10.5
10,2,Evan Lysacek,0.0963636363629749,0.0823181818181817,24.0,Safe,Improved,0.8944271909999159,0.548192971819671,0.7213100814097935,0.5,2.0,2.0
10,2,Pamela Anderson,0.0936363636357021,0.0823181818181824,22.0,Safe,Improved,0.4472135954999579,0.274096485876591,0.3606550406882745,0.5,4.0,4.0
10,2,Nicole Scherzinger,0.1018181818175203,0.0823181818181821,28.0,Safe,Improved,1.7888543819998317,1.09638594370581,1.4426201628528208,0.5,1.0,1.0
10,2,Erin Andrews,0.0949999999993385,0.0823181818181818,23.0,Safe,Improved,0.6708203932499369,0.411144728848131,0.540982561049034,0.5,3.0,3.0
10,2,Kate Gosselin,0.0880636363654002,0.0823181818181818,15.0,Safe,Improved,-1.118033988749895,-0.2859740001566663,-0.7020039944532805,0.5,9.0,10.5
10,2,Jake Pavelka,0.0909090909084294,0.0823181818181816,20.0,Safe,Improved,0.0,-6.647917585214507e-11,-3.3239587926072537e-11,0.5,6.0,7.0
10,3,Aiden Turner,0.093193013882669,0.0641394088669953,20.0,Safe,Improved,0.2175343528169486,0.13242183558238274,0.17497809419966567,0.5,7.5,8.5
10,3,Shannen Doherty,0.1053119793999104,0.0641394088669954,0.0,Safe,Improved,-2.597616095402384,0.8350793585016025,-0.8812683684503908,0.5,10.0,7.0
10,3,Niecy Nash,0.0946708463949843,0.0641394088669954,21.0,Safe,Improved,0.3582918752279152,0.21810655272392684,0.288199213975921,0.5,5.0,5.0
10,3,Buzz Aldrin,0.0411725705329153,0.8823121361397225,13.0,Eliminated,Improved,-0.7677683040598178,-2.8837230501584816,-1.8257456771091496,0.5,11.0,11.0
10,3,Chad Ochocinco,0.093193013882669,0.0641394088669946,20.0,Safe,Improved,0.2175343528169486,0.13242183558238274,0.17497809419966567,0.5,7.5,8.5
10,3,Evan Lysacek,0.1020600089565606,0.0641394088669949,26.0,Safe,Improved,1.0620794872827484,0.6465301384316361,0.8543048128571922,0.5,1.0,1.0
10,3,Pamela Anderson,0.0946708463949843,0.0641394088669949,21.0,Safe,Improved,0.3582918752279152,0.21810655272392684,0.288199213975921,0.5,5.0,5.0
10,3,Nicole Scherzinger,0.0976265114196148,0.0641394088669951,23.0,Safe,Improved,0.6398069200498485,0.3894759870070094,0.5146414535284289,0.5,2.5,2.5
10,3,Erin Andrews,0.0976265114196148,0.0641394088669953,23.0,Safe,Improved,0.6398069200498485,0.3894759870070094,0.5146414535284289,0.5,2.5,2.5
10,3,Kate Gosselin,0.0858038513210927,0.0641394088669953,15.0,Safe,Improved,-0.48625325923788454,-0.2960017501253265,-0.3911275046816055,0.5,9.0,10.0
10,3,Jake Pavelka,0.0946708463949843,0.0641394088669946,21.0,Safe,Improved,0.3582918752279152,0.21810655272392684,0.288199213975921,0.5,5.0,5.0
10,4,Aiden Turner,0.0131653843012334,0.907221514334722,16.5,Eliminated,Improved,-0.040591255697892445,-2.9573383931868076,-1.49896482444235,0.5,11.0,10.5
10,4,Shannen Doherty,0.102214171363228,0.1808929919137464,0.0,Safe,Improved,-1.8824194829897638,0.4300405772228307,-0.7261894528834666,0.5,9.0,6.0
10,4,Niecy Nash,0.0927468757657437,0.1808929919137472,18.0,Safe,Improved,0.12684767405591404,0.0699085746247063,0.09837812434031018,0.5,7.0,9.0
10,4,Buzz Aldrin,0.1022141713632278,0.1808929919137476,0.0,Safe,Improved,-1.8824194829897638,0.4300405772228233,-0.7261894528834703,0.5,10.0,8.0
10,4,Chad Ochocinco,0.0992158784611614,0.1808929919137466,22.0,Safe,Improved,0.5733514867327313,0.3159867573036647,0.44466912201819797,0.5,4.0,4.0
10,4,Evan Lysacek,0.1056848811565792,0.1808929919137473,26.0,Safe,Improved,1.0198552994095487,0.5620649399826273,0.790960119696088,0.5,1.0,1.0
10,4,Pamela Anderson,0.1016417544719431,0.1808929919137468,23.5,Safe,Improved,0.7407904164865378,0.4082660758082766,0.5745282461474072,0.5,3.0,3.0
10,4,Nicole Scherzinger,0.1040676304827248,0.1808929919137469,25.0,Safe,Improved,0.9082293462403442,0.5005453943128885,0.7043873702766164,0.5,2.0,2.0
10,4,Erin Andrews,0.0951727517765253,0.1808929919137469,19.5,Safe,Improved,0.2942866038097205,0.16218789312931453,0.2282372484695175,0.5,5.0,5.0
10,4,Kate Gosselin,0.0895123744180348,0.1808929919137467,16.0,Safe,Improved,-0.0964042322824946,-0.05313051671477447,-0.07476737449863453,0.5,8.0,10.5
10,4,Jake Pavelka,0.0943641264395981,0.1808929919137466,19.0,Safe,Improved,0.23847362722511836,0.13142812029444512,0.18495087375978175,0.5,6.0,7.0
10,5,Aiden Turner,0.0918405543878087,0.2604156069364156,0.0,Safe,Improved,-1.4501608862236803,0.03161443263586591,-0.7092732267939073,0.5,8.0,8.0
10,5,Shannen Doherty,0.0918405543878086,0.2604156069364158,0.0,Safe,Improved,-1.4501608862236803,0.031614432635862146,-0.7092732267939091,0.5,9.5,10.5
10,5,Niecy Nash,0.0948502364687336,0.2604156069364168,18.0,Safe,Improved,0.20956082170862442,0.13376485890243822,0.1716628403055313,0.5,6.5,6.5
10,5,Buzz Aldrin,0.0918405543878086,0.2604156069364162,0.0,Safe,Improved,-1.4501608862236803,0.031614432635862146,-0.7092732267939091,0.5,9.5,10.5
10,5,Chad Ochocinco,0.0948502364687336,0.2604156069364167,18.0,Safe,Improved,0.20956082170862442,0.13376485890243822,0.1716628403055313,0.5,6.5,6.5
10,5,Evan Lysacek,0.1104571728849185,0.2604156069364169,27.0,Safe,Improved,1.0394216756747767,0.6634737001560816,0.8514476879154291,0.5,2.0,2.0
10,5,Pamela Anderson,0.1000525486074619,0.2604156069364162,21.0,Safe,Improved,0.4861811063640086,0.3103344726536529,0.39825778950883073,0.5,5.0,5.0
10,5,Nicole Scherzinger,0.1139253809774041,0.2604156069364166,29.0,Safe,Improved,1.2238351987783662,0.7811867759902266,1.0025109873842963,0.5,1.0,1.0
10,5,Erin Andrews,0.1017866526537046,0.2604156069364161,22.0,Safe,Improved,0.5783878679158032,0.36919101057072173,0.47378943924326244,0.5,4.0,4.0
10,5,Kate Gosselin,0.0050353520756699,0.9049779295848652,15.0,Eliminated,Improved,-0.06705946294675973,-2.9146065235709417,-1.4908329932588507,0.5,11.0,9.0
10,5,Jake Pavelka,0.1035207566999474,0.2604156069364163,23.0,Safe,Improved,0.670594629467598,0.4280475484877944,0.5493210889776962,0.5,3.0,3.0
10,6,Aiden Turner,0.1197171470430762,0.4788685881723052,0.0,Safe,Improved,-1.2336617626424802,0.8372913465114645,-0.19818520806550782,0.5,8.0,5.0
10,6,Shannen Doherty,0.1197171470430762,0.478868588172305,0.0,Safe,Improved,-1.2336617626424802,0.8372913465114645,-0.19818520806550782,0.5,8.0,5.0
10,6,Niecy Nash,0.0801565047347048,0.478868588172305,25.9998,Safe,Improved,0.4544996333998585,-0.3125183911944424,0.07099062110270804,0.5,6.0,10.0
10,6,Buzz Aldrin,0.1197171470430762,0.4788685881723045,0.0,Safe,Improved,-1.2336617626424802,0.8372913465114645,-0.19818520806550782,0.5,8.0,5.0
10,6,Chad Ochocinco,0.0873337058066701,0.4788685881723051,30.9999,Safe,Improved,0.7791550459934667,-0.10391673054160994,0.33761915772592843,0.5,3.0,3.0
10,6,Evan Lysacek,0.081592203323169,0.4788685881723042,27.0,Safe,Improved,0.5194424032796863,-0.27079054955428195,0.12432592686270216,0.5,5.0,9.0
10,6,Pamela Anderson,0.0858981507593566,0.4788685881723052,29.9998,Safe,Improved,0.7142187690920313,-0.1456404002319943,0.2842891844300185,0.5,4.0,7.0
10,6,Nicole Scherzinger,0.0945107633374848,0.4788685881723048,35.9999,Safe,Improved,1.1038039656086824,0.10468075816144883,0.6042423618850656,0.5,1.0,1.0
10,6,Erin Andrews,0.0916400838663096,0.4788685881723055,34.0,Safe,Improved,0.9739508907409886,0.0212459346300013,0.497598412685495,0.5,2.0,2.0
10,6,Kate Gosselin,0.1197171470430761,0.4788685881723047,0.0,Safe,Improved,-1.2336617626424802,0.8372913465114613,-0.19818520806550943,0.5,10.0,8.0
10,6,Jake Pavelka,2.775557561562892e-17,0.9378898743158038,24.9999,Eliminated,Improved,0.38957634245520756,-2.642226007314979,-1.1263248324298856,0.5,11.0,11.0
10,7,Aiden Turner,0.1640871382636657,0.8270665594855283,0.0,Safe,Improved,-1.0431262330668987,1.0330435777284996,-0.0050413276691995135,0.5,5.0,3.0
10,7,Shannen Doherty,0.1640871382636655,0.8270665594855298,0.0,Safe,Improved,-1.0431262330668987,1.0330435777284968,-0.005041327669200957,0.5,7.5,6.5
10,7,Niecy Nash,0.0330189710610933,0.8270665594855303,24.5,Safe,Improved,0.7647356306728389,-0.8172261857868284,-0.02624527755699474,0.5,10.0,11.0
10,7,Buzz Aldrin,0.1640871382636656,0.8270665594855313,0.0,Safe,Improved,-1.0431262330668987,1.0330435777284983,-0.00504132766920018,0.5,6.0,4.5
